key,0,1,2,3,4,5,6,7,8,9,10,11,12,13
275,"召喚出寵物「神龍玩偶」。<hex:02100103>裡面有怪物！","以神龍為原型製作的魔法玩偶。設計這個玩偶的人似乎是想重現神龍從封印中現身的一幕，但不知為何玩偶卻是從寶箱中現身的。關於這個問題，設計者的回答是「原本不就是這樣的嗎？」，他究竟誤會了什麼……","艾歐澤亞同盟軍決定，<hex:02100103>暫時用「神龍」來稱呼<hex:02100103>這位無名的龍型蠻神。<hex:02100103>　　——嘉恩·艾·神納","大海嘯","破壞敵我雙方的防禦盾和探索眼。使用特殊技點數之後寵物會被強制回收。",60,60,1,True,True,False,False,True,8
276,"召喚出寵物「新型迷你勞班」。<hex:02100103>此路不通！","由艾歐澤亞同盟軍的工兵部隊製作的以勞班為原型的魔法人偶。儘管對外宣稱它的製作是用來紀念阿拉米格解放的，但據說真實的製作初衷卻是為了向初期的軍事作戰計劃失敗一事致歉。真是非常抱歉！","讓我們親手奪回阿拉米<hex:02100103>格吧！<hex:02100103>　　　　　　　——勞班","狂野衝鋒","擊退範圍內的敵人，並造成90攻擊力的傷害。",55,40,2,True,True,True,True,False,1
277,"召喚出寵物「阿難陀玩偶」。<hex:02100103>模仿阿難陀族製作的魔法玩偶。嘶——","阿露帕國境警備隊的原工兵制作的具有阿難陀族外形的魔法玩偶。原型似乎是剛蛻完皮鱗片閃閃發亮的薩利夏。聽說冒險者們的報酬就是靠賣這種玩偶賺來的。","別忘了帶上那個<hex:02100103>小丫頭一起走！<hex:02100103>　　　——芙朵拉","治癒之舞","令範圍內我方寵物恢復200點體力。當該寵物為「玩偶」類型時，恢復250點體力。",30,80,2,False,True,False,True,False,7
278,"召喚出寵物「迷你莫艾石像」。<hex:02100103>迷你版莫艾石像。不知為何會動。","用溺沒海發掘出的巨像石片製作的迷你莫艾石像。其原型是世界各地發掘出的充滿謎團的石像——莫艾石像。據說是在製作過程中突然動了起來。另外，雖然看起來它張著嘴似乎能發射光圈的樣子，但實際上不能。","剛才人偶是不是動了？<hex:02100103>　　　　　　　——時雨","巨像的加護","令範圍內我方寵物的防禦力增加10。當該寵物為「機件」類型時，防禦力增加30。<hex:02100103><hex:024804F201F803><hex:024904F201F903>持續時間：<hex:0249020103><hex:0248020103>6秒",40,50,2,True,True,True,False,False,3
279,"召喚出寵物「白鼬」。<hex:02100103>毛皮像雪一樣潔白。","毛皮像雪一樣潔白的鼬。由於憧憬著在故鄉森林撞見的瑞獸「鐮鼬」，而跟隨它潛入獄之蓋想讓它收自己為弟子。偶然碰上了冒險者和鐮鼬戰鬥的場面，決定跟隨更強的師父。","喂，我說你呢！剛才<hex:02100103>可把我打得夠慘的！<hex:02100103>　　　　　　——鐮鼬","鐮鼬","對範圍內的敵人造成90攻擊力的傷害。",75,15,3,False,False,False,False,False,1
280,"召喚出寵物「小丑預言蛋」。<hex:02100103>彩蛋狩獵上使用的裝飾彩蛋。裡面裝著以古代賢者為原型製作的魔法人偶。","為了感謝冒險者幫忙解決了彩蛋被盜事件，成功開展彩蛋狩獵，吉莉·阿里亞珀送給冒險者這顆特別的裝飾彩蛋。裡面裝著以第六靈災時活躍的十二賢者之一——拉德克利夫為原型製作的魔法人偶。","怎麼樣，我的品味<hex:02100103>很棒吧！<hex:02100103>　　　　——科奈爾","小丑之舞","打消範圍內我方身上的弱化效果。",20,60,2,False,True,True,False,False,6
281,"召喚出寵物「迷你凱夫卡」。<hex:02100103>模仿凱夫卡製造的魔法人偶。不可置信！！","在西格瑪幻境發現的魔法人偶。其原型的小丑凱夫卡到底是虛構還是現實人物尚不明。拂曉血盟賢人雅·修特拉看到這個人偶後表示似乎在哪裡見到過……","你恐怕要面對其利用<hex:02100103>重重的謊言和邪惡所<hex:02100103>產生的力量……<hex:02100103>　　　　　　——尼祿","不可置信！！","將召喚寵物的複唱時間縮短一半。<hex:02100103><hex:024804F201F803><hex:024904F201F903>持續時間：<hex:0249020103><hex:0248020103>10秒",60,70,1,False,False,False,False,True,9
282,"召喚出寵物「迷你瑪格奈」。<hex:02100103>模仿瑪格奈製造的魔法人偶。一直在尋找月神。","模仿奧羅尼部長兄瑪格奈的外形製作的魔法人偶。擔心長兄找不到伴侶的弟弟們為了給瑪格奈做宣傳，而設計並發表了人偶的製作方法。人偶就像是在誇示自己的武勇一樣，還附帶一把戰斧。","……言行<hex:02100103>……我言行有問題……<hex:02100103>是嗎？<hex:02100103>　　　　　——瑪格奈","長兄的威嚴","對距離最近的敵方奧秘核石造成10%的傷害。",65,45,1,False,False,False,False,True,8
283,"召喚出寵物「舞海月」。<hex:02100103>水母的幼體。優雅飄蕩的身姿如同水中明月。","粘在派遣到溺沒海的潛水艇上的水母幼體。在長途航海中從人偶駕駛員那裡聽說了冒險者的故事，決定和冒險者一起旅行。其漂浮的姿態十分治癒人心。","今天可以吃水母宴了！<hex:02100103>　　　　——諾爾特穆恩","刺胞","對範圍內的敵人每秒造成10點持續傷害。<hex:02100103><hex:024804F201F803><hex:024904F201F903>持續時間：<hex:0249020103><hex:0248020103>20秒",40,30,2,False,True,False,True,False,1
284,"召喚出寵物「白小虎」。<hex:02100103>模仿白色小老虎製作出的魔法玩偶。不是小型的白虎。","模仿白色小老虎而不是白虎製作出的魔法人偶。在遠東之國，人們認為看到白色老虎的人會獲得幸運。所以這種玩偶被當做吉祥物而受到珍重。","這毛真是又潔<hex:02100103>白又美麗——<hex:02100103>　　　——算盤","小白帝沖","擊退範圍內的敵人。",40,60,2,False,False,True,True,False,9
285,"召喚出寵物「迷你法夫納」。<hex:02100103>以法夫納為原型製作的魔法玩偶。","巴爾德西昂委員會的研究員以龍型妖異法夫納為原型製作的魔法玩偶。不知為何手持一把名劍。研究員表示「有很小几率攜帶」，堅決不肯取下名劍……","沒見過的種族，難<hex:02100103>道是龍族眷屬庫啵？<hex:02100103>　　　　　——莫古京","裡迪爾","擊退範圍內的敵人，並造成90攻擊力的傷害。",80,20,3,False,True,True,False,False,1
286,"獲得新寵物「米斯拉人偶」。<hex:02100103>模仿傳說中的米斯拉族製作的魔法人偶。","巴爾德西昂委員會的研究員再現了傳說中貓魅族的祖先。從其穿著毒蠍格鬥服這點上也可以看出製作者異樣的執著。","這下子我們就<hex:02100103>是朋友了吧？<hex:02100103>——娜娜·米果","米果的友情之果","令範圍內我方寵物的攻擊力增加20。當該寵物為「玩偶」類型時，攻擊力增加40。<hex:02100103><hex:024804F201F803><hex:024904F201F903>持續時間：<hex:0249020103><hex:0248020103>6秒",50,50,3,False,True,True,False,False,3
287,"召喚出寵物「常風王子」。<hex:02100103>繼承常風領主血統的年輕王子。","繼承常風領主血統的年輕王子。不知為何總在懷裡藏著兩把棍子，看什麼不順眼就會把它們掏出來雙棍亂舞。由於尚過年幼，被打中了也不疼。","哦哦——真是只新<hex:02100103>鮮的章魚啊——<hex:02100103>　　　　　——頭巾","暈暈二刀流","對範圍內的敵人造成150攻擊力的傷害，並且令敵人的防禦力降低30%。<hex:02100103><hex:024804F201F803><hex:024904F201F903>持續時間：<hex:0249020103><hex:0248020103>6秒",30,20,3,False,True,True,True,False,1
288,"召喚出寵物「狛犬」。<hex:02100103>以東方幻獸為原型製作的魔法人偶。","以東方幻獸狛犬為原型製作的魔法人偶。神社之類神聖的地方有安置一對石獅子鎮守的傳統，據說可以辟邪。這個玩偶看到自己的同類也會不自覺地和它相對而坐。","巡邏犬？啊，你<hex:02100103>是指它們嗎？<hex:02100103>　　　　　——雪","阿吽","可以拆除敵人設定的陷阱。",50,50,3,False,False,True,True,False,6
289,"召喚出寵物「金鯰」。<hex:02100103>金光閃閃的鯰魚精玩偶。","全身金光閃閃的鯰魚精魔法玩偶。據說是遠東之國的人偶師製作的出口給近東地區的吉祥物。由於使用了蒔繪的技術給全身上了一層金粉，拿著它總覺得會提升財運。","我們的鬍鬚裡可是藏著<hex:02100103>無限的可能性的噗。<hex:02100103>　　　　——鯰魚精老師","黃金鈴鐺","令範圍內我方寵物的特殊技點數增加10。對擁有同效果特殊技的寵物無效。",60,80,2,False,False,False,False,False,3
290,"召喚出寵物「齊天小聖」。<hex:02100103>瑞獸齊天大聖用神通力做出的分身。","瑞獸齊天大聖用神通力做出的分身。齊天大聖原本是一隻喜歡惡作劇的猴子，即使是得到了特殊的力量之後也還是擅長欺騙他人的技能。乘坐用神通力編織的雲朵，可以自由自在地飛翔於天空。","總是待在神社裡的話，<hex:02100103>身體就會懶惰。所以俺<hex:02100103>時常找白虎過招。<hex:02100103>　　　　　——齊天大聖","金箍棒","對範圍內的敵人造成230攻擊力的傷害。",90,20,4,False,False,False,False,False,1
291,"召喚出寵物「發條提燈」。<hex:02100103>發條動力機關的自走型提燈。","發條動力機關的自走型提燈。為了回應冒險者們熱烈的要求，雕金匠公會和鍊金術士公會協同開發的提燈。運用了魔法人偶技術的自走機關以及來源於鍊金術的美麗光源，使得光亮可以照到任何地方。","在本大鍊金術士和<hex:02100103>其助手面前，<hex:02100103>這都是小菜一碟而已……<hex:02100103>　　　　　——塞文利安","嚮導","設定陷阱。10秒後可通過點擊發動陷阱按鈕起爆。對範圍內的敵人造成260攻擊力的傷害。",20,70,2,False,False,False,True,False,2
292,"召喚出寵物「傘蜥」。<hex:02100103>棲息在樹上的小型爬蟲類。憑藉後足可以極速奔跑。","非常喜歡幻象棱晶所以跟著冒險者的蜥蜴。平常棲息在樹上，覓食時會從樹上下來用後足極速奔跑。在察覺到危險的時候會展開圍巾狀的皮膚威嚇對手。","這和那個在冒險者之間很流<hex:02100103>行的幻象棱晶原理一樣吧。<hex:02100103>你那個也是幻影嗎？<hex:02100103>　　　　　　　　——阿莉塞","幻影衝刺","令範圍內我方寵物的移動速度提高35%。<hex:02100103><hex:024804F201F803><hex:024904F201F903>持續時間：<hex:0249020103><hex:0248020103>6秒",35,30,3,False,False,False,True,False,3
293,"召喚出寵物「迷你其日娜」。<hex:02100103>模仿其日娜製作的魔法人偶。","模仿模兒部的少女其日娜製作的魔法人偶。暮暉之民的游牧民日常穿著的傳統服飾的精細刺繡也被完美地再現了出來。作為傳播太陽神草原文化的物品在新生慶典上發放。","沒有神諭的日子也是有的，<hex:02100103>而且也會有「大家笑著圍坐<hex:02100103>在一起吃火鍋」的日子！<hex:02100103>　　　　　　——其日娜","神諭","將召喚寵物的複唱時間縮短一半。<hex:02100103><hex:024804F201F803><hex:024904F201F903>持續時間：<hex:0249020103><hex:0248020103>10秒",20,50,2,False,False,True,False,False,9
294,"召喚出寵物「迷你紗都」。<hex:02100103>模仿紗都製造的魔法人偶。無法召喚出渾朝魯。","模仿朵塔兒部族長紗都的外形製作的魔法人偶。迷戀紗都的美貌但又沒有勇氣告白的朵塔兒青年們設計出了這個人偶的製作方法。不過實際上他們就連將人偶製造出來的勇氣都沒有。","挺進草原，斬殺阻擋<hex:02100103>我們道路的人。展現出<hex:02100103>朵塔兒部的力量吧！<hex:02100103>　　　　　　　——紗都","娜瑪流星","對範圍內的敵人造成300攻擊力的傷害。不過使用特殊技點數之後寵物會被強制回收。",75,35,3,True,False,False,True,False,1
295,"召喚出寵物「凱西幼苗」。<hex:02100103>從凱西身上剝落下來的種子發芽後長成的幼苗。","從凱西身上剝落下來的種子發芽後長成的幼苗。由於喜歡裝飾自己的身體，靈巧地將紅色的布條裹在身上做成了裙子。戴著不知道從哪撿到的耳環，但無論如何裝飾，都無法讓人忽視其身上的臭味。","喔，已經幹掉魔界花了啊。<hex:02100103>但是還沒結束哦。<hex:02100103>能做到這一步的大有人在。<hex:02100103>　　　——阿加恩博爾德","甜美的吐息","令範圍內的敵人止步。<hex:02100103><hex:024804F201F803><hex:024904F201F903>持續時間：<hex:0249020103><hex:0248020103>5秒",30,50,3,False,True,True,True,False,4
296,"召喚出寵物「塔魯塔魯人偶」。<hex:02100103>模仿傳說中的塔魯塔魯族製作的魔法人偶。","巴爾德西昂委員會的研究員製作的魔法人偶。外形再現了想像中拉拉菲爾族的祖先。其身上紅色的衣服是一種名為「朱紅斗篷」的高級法衣，據說擁有回覆魔力的效果。","果然對我而言<hex:02100103>還是拉拉菲爾族最棒啊！<hex:02100103>　　　　　　——安瑟姆","醒神","令範圍內我方寵物的特殊技點數增加10。對擁有同效果特殊技的寵物無效。",80,25,3,False,True,False,False,False,3
297,"召喚出寵物「月讀之形」。<hex:02100103>很好，很好啊。","以夜神月讀為原形製作的魔法人偶。這是一名雕金匠在經歷了複雜曲折的變故——被帝國軍強征後不知為何又被用作做俘虜交換的對象後，即興製作出的人偶。或許是因為重獲自由的喜悅，雕金匠注入了異常的情感做出了這個美麗的人偶。","我要用這力量<hex:02100103>去葬送我最最憎恨的事物……<hex:02100103>　　　　　　　　　——月讀","月下彼岸花","對範圍內的敵人造成90攻擊力的傷害。",60,35,2,True,True,False,False,False,1
