key,0,1,2,3,4,5,6
1532,1,0,151733,0,"<hex:02100103>提交申請之後可以在快捷指令的「部隊」一項中查看相應的狀態。<hex:02100103><hex:02100103>按下「撤銷入隊申請」按鈕可以將之前已經發出的申請收回。<hex:02100103><hex:02100103>在申請得到部隊的批准之後才會正式加入。","",""
1533,0,0,0,0,"","",""
1534,0,0,0,0,"","",""
1535,0,0,0,0,"","",""
1536,0,0,0,0,"","",""
1537,0,0,0,0,"","",""
1538,0,0,0,0,"","",""
1539,0,0,0,0,"","",""
1540,1,0,151741,0,"<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>「挑戰筆記」<hex:0249020103><hex:0248020103>中記有各種各樣的任務挑戰，達成目標後可以得到相應的報酬。<hex:02100103><hex:02100103>不過這些記錄每週都會重置一次，即使是已經完成過的任務，在下一週的時候還是需要重新進行挑戰。","",""
1541,1,0,151743,0,"<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>「挑戰筆記」<hex:0249020103><hex:0248020103>中記有各種各樣的任務挑戰，達成目標後可以得到相應的報酬。<hex:02100103><hex:02100103>不過這些記錄每週都會重置一次，即使是已經完成過的任務，在下一週的時候還是需要重新進行挑戰。","",""
1542,1,0,151742,0,"<hex:02100103>目標達成一定數量之後還會得到相應的額外獎勵。<hex:02100103><hex:02100103>隨著角色的成長和劇情的推進，筆記中的項目也會越來越多。","",""
1543,0,0,0,0,"","",""
1544,0,0,0,0,"","",""
1545,0,0,0,0,"","",""
1546,0,0,0,0,"","",""
1547,0,0,0,0,"","",""
1548,0,0,0,0,"","",""
1549,0,0,0,0,"","",""
1550,1,0,151751,0,"<hex:02100103>能工巧匠可以通過<hex:024804F201FA03><hex:024904F201FB03>「秘籍」<hex:0249020103><hex:0248020103>學會新的製作配方。<hex:02100103><hex:02100103>每本秘籍中包含的配方數量不定，可能是一種配方，也可能是多種配方。<hex:02100103><hex:02100103>學會秘籍中的配方之後可以在製作筆記中進行查看。","",""
1551,0,0,0,0,"","",""
1552,0,0,0,0,"","",""
1553,0,0,0,0,"","",""
1554,0,0,0,0,"","",""
1555,0,0,0,0,"","",""
1556,0,0,0,0,"","",""
1557,0,0,0,0,"","",""
1558,0,0,0,0,"","",""
1559,0,0,0,0,"","",""
1560,1,0,151761,0,"<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>「武具投影」<hex:0249020103><hex:0248020103>功能開放了！<hex:02100103><hex:02100103>在裝備品的指令中選擇<hex:024804F201FA03><hex:024904F201FB03>「武具投影」<hex:0249020103><hex:0248020103>可以將該裝備品的外型完全變成另一種形象。","",""
1561,1,0,151762,0,"<hex:02100103>在進行投影時需要一種叫做<hex:024804F201FA03><hex:024904F201FB03>「幻象棱晶」<hex:0249020103><hex:0248020103>的專用觸媒。<hex:02100103><hex:02100103><hex:024804F201F403><hex:024904F201F503>※只有能夠穿上的裝備才可以進行投影。<hex:0249020103><hex:0248020103>","",""
1562,1,0,151763,0,"<hex:02100103>變幻外型之後的裝備品無法拿到市場上出售，也無法交易給他人。<hex:024804F201F403><hex:024904F201F503>同時，進行投影的裝備均會自動附加綁定屬性。<hex:0249020103><hex:0248020103><hex:02100103><hex:02100103>通過武具投影功能，可以隨時將喜歡的裝備保留在自己身上，隨時隨地都能夠保持最好的容姿！","",""
1563,0,0,0,0,"","",""
1564,0,0,0,0,"","",""
1565,0,0,0,0,"","",""
1566,0,0,0,0,"","",""
1567,0,0,0,0,"","",""
1568,0,0,0,0,"","",""
1569,0,0,0,0,"","",""
1570,1,0,151771,0,"<hex:02100103>在苗圃或花盆中可以培育各種各樣的作物。<hex:02100103><hex:02100103>在苗圃或花盆中培育作物之前，首先必須要準備好<hex:024804F201FA03><hex:024904F201FB03>「種子」<hex:0249020103><hex:0248020103>和<hex:024804F201FA03><hex:024904F201FB03>「土壤」<hex:0249020103><hex:0248020103>。<hex:02100103><hex:02100103>「種子」能夠決定作物的種類。「土壤」則會影響作物的品質和數量。","",""
1571,1,0,151772,0,"<hex:02100103>種子和土壤分別可以由園藝工與採礦工採集得到。<hex:02100103><hex:02100103>選好種子和土壤便可以在苗圃的地壟上或花盆裡進行播種了。","",""
1572,0,0,0,0,"","",""
1573,0,0,0,0,"","",""
1574,0,0,0,0,"","",""
1575,0,0,0,0,"","",""
1576,0,0,0,0,"","",""
1577,0,0,0,0,"","",""
1578,0,0,0,0,"","",""
1579,0,0,0,0,"","",""
1580,1,0,151781,0,"<hex:02100103>作物長時間得不到護理會變得枯萎。為了避免這種情況發生，一定要多加照顧才好。","",""
1581,1,0,151782,0,"<hex:02100103>適當對作物施加肥料可以加快作物的成長。不過施肥的時間是有限制的，每地球時間1小時只能夠施加1次肥料。","",""
1582,0,0,0,0,"","",""
1583,0,0,0,0,"","",""
1584,0,0,0,0,"","",""
1585,0,0,0,0,"","",""
1586,0,0,0,0,"","",""
1587,0,0,0,0,"","",""
1588,0,0,0,0,"","",""
1589,0,0,0,0,"","",""
1590,1,0,151791,0,"<hex:02100103>作物成熟之後便可以收穫了。收穫的同時可以取得相應的道具。不過收穫之後作物便會消失。","",""
1591,1,0,151792,0,"<hex:02100103>苗圃中存在雜交的情況。<hex:02100103><hex:02100103>將兩種作物種在相鄰的地壟裡，會有一定機率發生雜交，在收穫時得到新型的種子。多多嘗試作物的組合來獲取更多的新種子吧！<hex:02100103><hex:02100103><hex:024804F201FA03><hex:024904F201FB03>※花盆中不會出現雜交的情況。<hex:0249020103><hex:0248020103>","",""
1592,0,0,0,0,"","",""
1593,0,0,0,0,"","",""
1594,0,0,0,0,"","",""
1595,0,0,0,0,"","",""
1596,0,0,0,0,"","",""
1597,0,0,0,0,"","",""
1598,0,0,0,0,"","",""
1599,0,0,0,0,"","",""
1600,1,0,151801,0,"<hex:02100103>通過對僱員下達委託，可以使他們收集指定的道具，或者到野外自由進行探索，這就是<hex:024804F201FA03><hex:024904F201FB03>「僱員探險」<hex:0249020103><hex:0248020103>。<hex:02100103><hex:02100103>通過充實僱員的裝備，<hex:02100103>可以提升僱員帶回的道具數量，<hex:02100103>並有機會收集到更多的道具。","",""
1601,1,0,151802,0,"<hex:02100103>對僱員委託工作時，需要向他們支付相應的「探險幣」。<hex:02100103><hex:02100103>探險幣可以利用軍票從所屬軍隊交換，也可以在執行理符任務或蠻族任務時獲得。","",""
1602,1,0,151803,0,"<hex:02100103>另外，即使在接受委託外出探險的情況下，僱員還是會聽從傳喚鈴的召喚，並且也可以繼續在市場上出售道具。","",""
1603,0,0,0,0,"","",""
1604,0,0,0,0,"","",""
1605,0,0,0,0,"","",""
1606,0,0,0,0,"","",""
1607,0,0,0,0,"","",""
1608,0,0,0,0,"","",""
1609,0,0,0,0,"","",""
1610,1,0,151811,0,"<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>「探索委託」<hex:0249020103><hex:0248020103>是一種派遣僱員到野外去自由尋找道具的委託，這種委託形式無法指定目標道具，一切全憑僱員自己的能力。","",""
1611,1,0,151812,0,"<hex:02100103>有些未知的道具只有通過僱員的探索才能夠發現，積極向僱員下達委託對收集素材有著非常大的幫助。","",""
1612,0,0,0,0,"","",""
1613,0,0,0,0,"","",""
1614,0,0,0,0,"","",""
1615,0,0,0,0,"","",""
1616,0,0,0,0,"","",""
1617,0,0,0,0,"","",""
1618,0,0,0,0,"","",""
1619,0,0,0,0,"","",""
1620,1,0,151821,0,"<hex:02100103>想要與其他玩家對話，可以在<hex:024804F201FA03><hex:024904F201FB03>「對話欄」<hex:0249020103><hex:0248020103>輸入自己的發言內容，之後按下回車鍵便可以將內容發送出去。","",""
1621,1,0,151821,0,"<hex:02100103>想要與其他玩家對話，可以在<hex:024804F201FA03><hex:024904F201FB03>「對話欄」<hex:0249020103><hex:0248020103>輸入自己的發言內容，之後按下<hex:021E020903>鍵便可以將內容發送出去。","",""
1622,1,0,151822,0,"<hex:02100103>在不同的<hex:024804F201FA03><hex:024904F201FB03>「聊天頻道」<hex:0249020103><hex:0248020103>中說出的話其收聽範圍也不一樣。<hex:02100103><hex:02100103>預設的頻道通常為<hex:024804F201FA03><hex:024904F201FB03>「說話」頻道<hex:0249020103><hex:0248020103>，這種頻道下自己周圍一定範圍內的玩家都可以看到發言的內容。","",""
1623,1,0,151823,0,"<hex:02100103>聊天頻道可以通過點擊對話欄左側的<hex:024804F201FA03><hex:024904F201FB03>「切換選單」<hex:0249020103><hex:0248020103>來進行切換。","",""
1624,1,0,151824,0,"<hex:02100103>通過<hex:024804F201FA03><hex:024904F201FB03>「悄悄話」<hex:0249020103><hex:0248020103>頻道可以與特定的人進行二人之間的對話。<hex:02100103><hex:02100103>通過<hex:024804F201FA03><hex:024904F201FB03>「小隊」<hex:0249020103><hex:0248020103>頻道則可以不受地區限制進行小隊內部的交流。","",""
1625,0,0,0,0,"","",""
1626,0,0,0,0,"","",""
1627,0,0,0,0,"","",""
1628,0,0,0,0,"","",""
1629,0,0,0,0,"","",""
1630,1,0,151831,0,"<hex:02100103>在«最終幻想14»中，存在一種輔助玩家之間互相交流的<hex:024804F201FA03><hex:024904F201FB03>「定型文系統」<hex:0249020103><hex:0248020103>。","",""
1631,1,0,151832,0,"<hex:02100103>在對話欄輸入文字時，按下「TAB」鍵會自動顯示<hex:024804F201FA03><hex:024904F201FB03>「定型文候選詞視窗」<hex:0249020103><hex:0248020103>。","",""
1632,1,0,151832,0,"<hex:02100103>在對話欄輸入文字時，按下<hex:021E020E03>鍵會自動顯示<hex:024804F201FA03><hex:024904F201FB03>「定型文候選詞視窗」<hex:0249020103><hex:0248020103>。","",""
1633,1,0,151833,0,"<hex:02100103>在定型文候選詞視窗中按照<hex:024804F201FA03><hex:024904F201FB03>2:【問候語】→3:你好！<hex:0249020103><hex:0248020103>的順序選擇之後，對話框中會出現<hex:0212023703><hex:024804F201FA03><hex:024904F201FB03>你好！<hex:0249020103><hex:0248020103><hex:0212023803>這樣帶有特殊括號的文字。","",""
1634,1,0,151834,0,"<hex:02100103>使用這種功能可以很快速地打出一些遊戲中常用的短語和用詞。","",""
1635,1,0,151835,0,"<hex:02100103>定型文包含的內容很豐富，對於遊戲中的交流會有很大的幫助，請一定要多加利用。","",""
1636,0,0,0,0,"","",""
1637,0,0,0,0,"","",""
1638,0,0,0,0,"","",""
1639,0,0,0,0,"","",""
1640,1,0,151841,0,"<hex:02100103>在市場中看到自己想要的道具時可以將其加入<hex:024804F201FA03><hex:024904F201FB03>期望列表<hex:0249020103><hex:0248020103>。<hex:02100103><hex:02100103>列表中最多可以記錄10種道具。","",""
1641,1,0,151842,0,"<hex:02100103>在市場上的出售品列表中可以看到玩家們將某一道具加入期望列表中的數量，對於查看當前市場中的需求情況很有幫助。<hex:02100103><hex:02100103><hex:024804F201F403><hex:024904F201F503>※期望列表的統計情況會隨伺服器停止而清空。<hex:0249020103><hex:0248020103>","",""
1642,0,0,0,0,"","",""
1643,0,0,0,0,"","",""
1644,0,0,0,0,"","",""
1645,0,0,0,0,"","",""
1646,0,0,0,0,"","",""
1647,0,0,0,0,"","",""
1648,0,0,0,0,"","",""
1649,0,0,0,0,"","",""
1650,1,0,151851,0,"<hex:02100103>僱員可以轉職成任何一種職業，不過在轉成其他職業時會重置之前職業的等級，選擇職業時一定要慎重。","",""
1651,1,0,151852,0,"<hex:02100103>隨著僱員的職業不同，下達探險委託時可以接受的種類也有所區別。<hex:02100103><hex:02100103>通過「僱員探險」可以令僱員得到成長提升等級。不過僱員的最高等級是無法超越僱主的，想要更強力的僱員首先也要增強自身的力量。","",""
1652,0,0,0,0,"","",""
1653,0,0,0,0,"","",""
1654,0,0,0,0,"","",""
1655,0,0,0,0,"","",""
1656,0,0,0,0,"","",""
1657,0,0,0,0,"","",""
1658,0,0,0,0,"","",""
1659,0,0,0,0,"","",""
1660,1,0,151861,0,"<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>「«黃道文書»」<hex:0249020103><hex:0248020103>中記載了強化<hex:024804F201FA03><hex:024904F201FB03>「上古武器·魂晶」<hex:0249020103><hex:0248020103>所需要進行的試煉，一共有9卷，是非常古老的文書。<hex:02100103><hex:02100103>在裝備「上古武器·魂晶」的狀態下與喪靈鐘的<hex:024804F201FA03><hex:024904F201FB03>古·茱薩奈<hex:0249020103><hex:0248020103>對話，可以用亞拉戈神典石交換一本«黃道文書»。","",""
1661,1,0,151862,0,"<hex:02100103>古文書在到手之後會變成<hex:024804F201FA03><hex:024904F201FB03>任務道具<hex:0249020103><hex:0248020103>，可以隨時查看需要討伐的目標。<hex:02100103><hex:02100103>在裝備「上古武器·魂晶」的狀態下將需要討伐的目標打倒，古代的靈魂便會寄宿在武器上，討伐所有目標之後武器的性能會有所提升。","",""
1662,1,0,151863,0,"<hex:02100103>每次只能持有一本«黃道文書»，將9本文書全都掌握之後，「上古武器·魂晶」可以進一步強化為<hex:024804F201FA03><hex:024904F201FB03>「上古武器·魂靈」<hex:0249020103><hex:0248020103>，這樣便會更加接近傳說中的<hex:024804F201FA03><hex:024904F201FB03>「黃道武器」<hex:0249020103><hex:0248020103>了。","",""
1663,0,0,0,0,"","",""
1664,0,0,0,0,"","",""
1665,0,0,0,0,"","",""
1666,0,0,0,0,"","",""
1667,0,0,0,0,"","",""
1668,0,0,0,0,"","",""
1669,0,0,0,0,"","",""
1670,1,0,151871,0,"<hex:02100103>獲得了<hex:024804F201FA03><hex:024904F201FB03>「天球書卷」<hex:0249020103><hex:0248020103>！<hex:02100103><hex:02100103>將魔晶石嵌寫到天球書卷中可以將魔晶石中蘊含的力量儲存起來。","",""
1671,1,0,151872,0,"<hex:02100103>可以嵌寫到天球書卷中的魔晶石種類為：<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>「神眼」「戰技」「武略」「信力」<hex:02100103>「雄略」「詠唱」「剛柔」<hex:0249020103><hex:0248020103><hex:02100103>一定要合理計劃具體強化屬性再行動。<hex:02100103><hex:02100103><hex:024804F201F403><hex:024904F201F503>※嵌寫後魔晶石會消失。<hex:0249020103><hex:0248020103><hex:02100103><hex:024804F201F403><hex:024904F201F503>※最多只能嵌寫5種魔晶石。<hex:0249020103><hex:0248020103>","",""
1672,1,0,151873,0,"<hex:02100103>天球書卷在積蓄的魔力較低時只可以使用魔晶石壹型進行嵌寫，隨著魔力的增加，貳型、三型、肆型的魔晶石也可以用來嵌寫。另外，各種屬性的提升有上限值，無法無限制地提升。","",""
1673,1,0,151874,0,"<hex:02100103>嵌寫魔晶石的時候需要一種叫做<hex:024804F201FA03><hex:024904F201FB03>「星光變石」<hex:0249020103><hex:0248020103>的觸媒。通過解讀<hex:024804F201FA03><hex:024904F201FB03>「神秘地圖」<hex:0249020103><hex:0248020103>可以挖掘到這種觸媒。<hex:02100103><hex:02100103>神秘地圖可以使用亞拉戈神典石交易，或者通過部分任務的報酬獲得。","",""
1674,1,0,151875,0,"<hex:02100103>另外，裝備<hex:024804F201FA03><hex:024904F201FB03>「上古武器·魂靈」<hex:0249020103><hex:0248020103>到各地參加危命任務，也會有較低的機率直接獲得星光變石。<hex:02100103><hex:02100103>當天球書卷積蓄了足夠的魔力之後，便可以和<hex:024804F201FA03><hex:024904F201FB03>「上古武器·魂靈」<hex:0249020103><hex:0248020103>一起交給林場水車的加爾贊。他會用天球書捲來對上古武器進行強化。","",""
1675,0,0,0,0,"","",""
1676,0,0,0,0,"","",""
1677,0,0,0,0,"","",""
1678,0,0,0,0,"","",""
1679,0,0,0,0,"","",""
1680,1,0,151901,0,"<hex:02100103>法外戰區<hex:024804F201FA03><hex:024904F201FB03>「加爾提諾平原周邊遺跡群」<hex:0249020103><hex:0248020103>開放了！<hex:02100103><hex:02100103>在這片地區中，三城邦的軍隊圍繞所有權展開了激烈的戰鬥，甚至冒險者也被捲入了這場紛爭之中，站在各自的立場上互相進行戰鬥。戰場的具體情況可以在各國陣營中與<hex:024804F201FA03><hex:024904F201FB03>「航空兵」<hex:0249020103><hex:0248020103>進行確認。","",""
1681,0,0,0,0,"","",""
1682,0,0,0,0,"","",""
1683,0,0,0,0,"","",""
1684,0,0,0,0,"","",""
1685,0,0,0,0,"","",""
1686,0,0,0,0,"","",""
1687,0,0,0,0,"","",""
1688,0,0,0,0,"","",""
1689,0,0,0,0,"","",""
1690,1,0,151881,0,"<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>「修理工」<hex:0249020103><hex:0248020103>能夠將裝備品的<hex:024804F201FA03><hex:024904F201FB03>「耐久度」<hex:0249020103><hex:0248020103>修理到與全新裝備一樣的100%，不過如果由自己親手修理裝備，則可以令裝備的「耐久度」超過100%，從而達到比全新裝備更持久耐用的程度。","",""
1691,1,0,151882,0,"<hex:02100103>在進行修理時，只要對應的修理職業滿足等級條件，即使不更換職業也能夠同時修理多種裝備。<hex:02100103><hex:02100103><hex:024804F201F403><hex:024904F201F503>※耐久度高於100%的裝備在放入收藏櫃時會將耐久度變回100%。<hex:0249020103><hex:0248020103>","",""
1692,0,0,0,0,"","",""
1693,0,0,0,0,"","",""
1694,0,0,0,0,"","",""
1695,0,0,0,0,"","",""
1696,0,0,0,0,"","",""
1697,0,0,0,0,"","",""
1698,0,0,0,0,"","",""
1699,0,0,0,0,"","",""
1700,1,0,151891,0,"<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>「探索筆記」<hex:0249020103><hex:0248020103>中記錄有世界各地的風景名勝。<hex:02100103><hex:02100103>在特定場所滿足天氣、時間或動作等條件，便可以發現筆記中所記載的準確景色。<hex:02100103><hex:02100103>在筆記中出現的場景和條件等零散情報，都是米莉絲根據聽到的傳聞記錄下來的，仔細分析傳言或許能夠找到一些捷徑。","",""
1701,1,0,151893,0,"<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>「探索筆記」<hex:0249020103><hex:0248020103>中記錄有世界各地的風景名勝。<hex:02100103><hex:02100103>在特定場所滿足天氣、時間或動作等條件，便可以發現筆記中所記載的準確景色。<hex:02100103><hex:02100103>在筆記中出現的場景和條件等零散情報，都是米莉絲根據聽到的傳聞記錄下來的，仔細分析傳言或許能夠找到一些捷徑。","",""
