key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
867,"不吉之鳥飛向雲之彼端","發出奇怪叫聲的怪鳥群為了捕獲獵物開始移動了，在出現損害前打倒奇納哈爾鳥妖！","","","","",0,1,0,5926415,59,63,0,0,0,0,60721,60501,0,0,0,33,34,35,2,0,False,False,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
868,"暗鱗黑龍征討戰 白龍支援","為了對抗破壞天極白堊宮的邪龍眷屬，聖龍的部下白龍維德佛爾尼爾挺身而出，請一邊支援白龍，一邊打倒暗鱗黑龍！","","維德佛爾尼爾","","",0,4,0,5920108,55,59,0,8,0,0,60724,60504,0,115,0,33,34,35,2,0,False,False,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
869,"暗鱗黑龍征討戰 追擊作戰","處於劣勢的暗鱗黑龍開始撤退，請一邊支援白龍，一邊打倒殿後的暗龍眷屬！","","維德佛爾尼爾","","",0,4,0,5922602,55,59,0,8,0,0,60724,60504,0,171,0,33,34,35,2,0,False,False,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
870,"暗鱗黑龍征討戰 決戰","藉由水晶之力，暗鱗黑龍釋放出了真正的力量，請一邊支援白龍，一邊盡全力打倒暗鱗黑龍！","","維德佛爾尼爾","","",0,4,0,5923504,55,59,0,8,0,0,60724,60504,0,36,0,37,38,35,2,0,False,False,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
871,"蒼天白龍——維德佛爾尼爾","與白龍一起擊退了暗龍，白龍為了答謝眾人，決定幫助眾人進行修行，向白龍維德佛爾尼爾展示一下自己的實力！","","","","",0,1,0,5923891,56,60,0,0,0,0,60722,60502,0,36,0,37,38,35,2,0,False,False,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
872,"天極白堊宮防衛戰 救助幼龍","聖龍一族中好奇心非常旺盛的幼龍雷伊·安德被暗龍的部下龍人天棓天龍襲擊了，請保護好雷伊·安德，打倒暗龍眷屬！","","雷伊·安德","","",0,4,0,5926116,54,58,0,8,0,0,60724,60504,0,115,0,33,34,35,2,0,False,False,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
873,"天極白堊宮防衛戰 討伐猛龍","暗龍的部下猛龍天棓星龍正在向天極白堊宮發起進攻，請擊潰天棓星龍設立的包圍網！","","","","",0,1,0,5926370,55,59,0,0,0,0,60721,60501,0,115,0,33,34,35,2,0,False,False,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
874,"天極白堊宮防衛戰 救助莫古","暗龍的眷屬襲擊了天極白堊宮的莫古力族，請快去幫助莫古力族打倒暗龍眷屬！","","","","",0,1,0,5926372,54,58,0,0,0,0,60722,60502,0,115,0,33,34,35,2,0,False,False,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
875,"大嘴怪鳥——耶爾","有一隻怪鳥對著飛空艇燃起了戰鬥心，它經常會去戳破飛空艇的氣球，請打倒造成事故的罪魁禍首耶爾！","","","","",0,1,0,5941797,59,63,0,0,0,0,60722,60502,0,115,0,33,34,35,2,0,False,False,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
876,"","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
877,"太古威脅 夜光花殲滅戰","究極神兵原型為了聚集能量設定了乙太收集器，請打倒守衛收集器的合成植物夜光花！","","","","",0,1,0,5920004,59,70,0,0,0,0,60722,60502,0,36,0,37,38,35,1,0,False,False,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
878,"太古威脅 夜光花殲滅戰","究極神兵原型為了聚集能量設定了乙太收集器，請打倒守衛收集器的合成植物夜光花！","","","","",0,1,0,5920006,59,70,0,0,0,0,60722,60502,0,36,0,37,38,35,1,0,False,False,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
879,"太古威脅 夜光花殲滅戰","究極神兵原型為了聚集能量設定了乙太收集器，請打倒守衛收集器的合成植物夜光花！","","","","",0,1,0,5920008,59,70,0,0,0,0,60722,60502,0,36,0,37,38,35,1,0,False,False,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
880,"錯誤報告199號","檢查系統想要強制停止發生錯誤而失控了的工作機械，請保護好檢查系統打倒亞拉戈發條工程師！","","檢查系統數量","","",0,4,0,5925693,59,63,0,8,0,0,60724,60504,0,0,0,33,34,35,2,0,False,False,0,0,False,False,False,0,34,0,853272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
881,"輪迴之蛇","一群合成生物拉米亞正在嘗試逃離魔大陸前往其他大陸，請打倒這群拉米亞！","","","","",0,1,0,5925700,59,63,0,0,0,0,60721,60501,0,0,0,33,34,35,2,0,False,False,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
882,"亞拉戈防衛裝置","古代試做機檢測到了侵入者，轉換成了戰鬥姿態，請打倒亞拉戈發條劊子手和亞拉戈發條霸王！","","","","",0,1,0,5925725,59,63,0,0,0,0,60722,60502,0,115,0,33,34,35,2,0,False,False,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
883,"狡猾魔獸——智化奇美拉","因突然變異而獲得了高智能的奇美拉型合成獸為了給腦部補充營養而在尋找獵物，請打倒智化奇美拉！","","","","",0,1,0,5925704,59,63,0,0,0,0,60722,60502,0,115,0,33,34,35,2,0,False,False,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
884,"魔獸討伐戰","生體培養局的培養系統暴走了，從而增產了大量的合成生物，請打倒剛剛出生的疫蟲！","","","","",0,1,0,5925705,59,63,0,0,0,0,60721,60501,0,0,0,33,34,35,2,0,False,False,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
885,"忠義妖王——目支鄰陀","臣服於始皇帝贊德偉大壯舉的人工妖異之王，為了替已經去世的主人報仇開始行動了，請打倒目支鄰陀！","","","","",0,1,0,5925721,59,63,0,0,0,0,60722,60502,0,115,0,33,34,35,2,0,False,False,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
886,"大量變種屍生花","屍生花吸收了合成生物培養液而達成了進化，請打倒變種屍生花！","","","","",0,1,0,5925982,59,63,0,0,0,0,60721,60501,0,0,0,33,34,35,2,0,False,False,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
887,"神秘機器","帝國軍第六軍團為了對抗亞拉戈的兵器，投入了大量的小型化無人魔導兵器，請打倒魔導先鋒輕裝型。","","","","",0,1,0,5925729,59,63,0,0,0,0,60721,60501,0,0,0,33,34,35,2,0,False,False,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
888,"失傳技術","為了獲得亞拉戈文明的知識，帝國軍特殊部隊開始行動了，請打倒帝國思辨者！","","","","",0,1,0,5925736,59,63,0,0,0,0,60721,60501,0,0,0,33,34,35,2,0,False,False,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
889,"全自動手工業","入侵魔大陸的帝國軍第六軍團派出了工作機器想要建築基地，請打倒魔導精金爪！","","","","",0,1,0,5925805,59,63,0,0,0,0,60721,60501,0,0,0,33,34,35,2,0,False,False,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
890,"魔導技師長——西拉·瑪爾·阿爾比努斯","因為妨礙了帝國軍建築基地，所以帝國軍的魔導工兵部隊出來反擊了，請打倒西拉·瑪爾·阿爾比努斯！","","","","",0,1,0,5925806,59,63,0,0,0,0,60722,60502,0,115,0,33,34,35,2,0,False,False,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
891,"伽馬東部戰線","隸屬帝國軍第六軍團的部隊為了鎮壓魔大陸，派了多支隊伍前往魔大陸各地，為了阻止他們的野心，請打倒帝國軍部隊！","","","","",0,1,0,5925816,59,63,0,0,0,0,60721,60501,0,0,0,33,34,35,2,0,False,False,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
892,"伽馬西部戰線","隸屬帝國軍第六軍團的部隊為了鎮壓魔大陸，派了多支隊伍前往魔大陸各地，為了阻止他們的野心，請打倒帝國軍部隊！","","","","",0,1,0,5925822,59,63,0,0,0,0,60721,60501,0,0,0,33,34,35,2,0,False,False,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
893,"伽馬南部戰線","隸屬帝國軍第六軍團的部隊為了鎮壓魔大陸，派了多支隊伍前往魔大陸各地，為了阻止他們的野心，請打倒帝國軍部隊！","","","","",0,1,0,5925829,59,63,0,0,0,0,60721,60501,0,0,0,33,34,35,2,0,False,False,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
894,"毫無理性的暴風","由於亞拉戈帝國的生物改造實驗，使得失去了理性的龍族在四處徘徊，請打倒美拉西迪亞布羅賓雅克！","","","","",0,1,0,5925831,59,63,0,0,0,0,60721,60501,0,0,0,33,34,35,2,0,False,False,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
895,"人造多頭龍——戈里斯切","亞拉戈帝國以龍族為基礎進行了合成，創造了對龍合成生物兵器，請打倒戈里斯切！","","","","",0,1,0,5925833,59,63,0,0,0,0,60722,60502,0,115,0,33,34,35,2,0,False,False,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
896,"","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
897,"管理系統出錯事件","由於管理系統的指令錯誤，導致生產了大量無人兵器，請處理掉亞拉戈發條收割者！","","","","",0,1,0,5925846,59,63,0,0,0,0,60721,60501,0,0,0,33,34,35,2,0,False,False,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
898,"不吉實驗體——斯忒諾","在隔離實驗島創造的拉米亞型合成生物正在附近徘徊，請打倒斯忒諾！","","","","",0,1,0,5925859,59,63,0,0,0,0,60722,60502,0,115,0,33,34,35,2,0,False,False,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
899,"行屍走肉","亞拉戈帝國的龍族培養實驗產生了許多沒有靈魂的肉體，請打倒這些可憐的美拉西迪亞安菲瑟龍！","","","","",0,1,0,5925869,59,63,0,0,0,0,60721,60501,0,0,0,33,34,35,2,0,False,False,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
900,"高位亞拉戈用戶","原亞拉戈帝國軍四腳型合成兵脫離了管理系統而失控了，請打倒爬蟲半人馬！","","","","",0,1,0,5925984,59,63,0,0,0,0,60721,60501,0,0,0,33,34,35,2,0,False,False,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
901,"有夢想的無人機——扭盤堡","管理無人機響聲堡的高階級指令機出現了，請打倒扭盤堡！","","","","",0,1,0,5925988,59,63,0,0,0,0,60722,60502,0,115,0,33,34,35,2,0,False,False,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
902,"雷獸女王——長鬚豹女王","尾羽集落的獵人想要挑戰擾亂狩獵場的魔獸群，請打倒王家群豹！","","","","",0,1,0,5926380,52,56,0,0,0,0,60722,60501,0,68,0,33,38,35,1,0,False,True,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
903,"逆襲女王——長鬚豹女王","一時撤退的雷獸女王整備好軍勢後為復仇再次襲來，請打倒長鬚豹女王！","","","","",0,1,0,5926381,57,70,0,0,0,0,60722,60502,0,36,0,37,38,35,1,0,False,True,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
904,"逆襲女王——長鬚豹女王","一時撤退的雷獸女王整備好軍勢後為復仇再次襲來，請打倒長鬚豹女王！","","","","",0,1,0,5926382,57,70,0,0,0,0,60722,60502,0,36,0,37,38,35,1,0,False,True,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
905,"幻影女王——長鬚豹女王","解決掉的長鬚豹女王化作怨靈再次襲來，請打倒長鬚豹女王！","","","","",0,1,0,5926383,60,70,0,0,0,0,60722,60502,0,154,0,37,38,35,1,0,False,True,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
906,"幻影女王——長鬚豹女王","解決掉的長鬚豹女王化作怨靈再次襲來，請打倒長鬚豹女王！","","","","",0,1,0,5926384,60,70,0,0,0,0,60722,60502,0,154,0,37,38,35,1,0,False,True,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
907,"幻影女王——長鬚豹女王","解決掉的長鬚豹女王化作怨靈再次襲來，請打倒長鬚豹女王！","","","","",0,1,0,5926385,60,70,0,0,0,0,60722,60502,0,154,0,37,38,35,1,0,False,True,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
908,"令人頭痛的冰淇淋","庫爾札斯西部高地的寒冷化加速，使得這裡的魔物讓住民很頭疼，請打倒冰元精和冰糕怪！","","","","",0,1,0,5941338,56,60,0,0,0,0,60721,60501,0,0,0,33,34,35,2,0,False,False,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
909,"冷酷冰龍——斯蒂希","聖菲內雅連隊的騎兵們不斷追殺的大型龍族來到了西部高地，請打倒冷酷冰龍斯蒂希！","","","","",0,1,0,5941344,56,60,0,0,0,0,60722,60502,0,115,0,33,34,35,2,0,False,False,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
910,"變貌少女——龍美人","在不潔村落髮現了飲盡龍血而改變了容貌的異端者，請打倒變貌少女龍美人！","","","","",0,1,0,5941717,57,61,0,0,0,0,60722,60502,0,115,0,33,34,35,2,0,False,False,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
911,"除蟲大作戰","有大量機械魔物出現在了艾歐澤亞，並威脅著艾歐澤亞的安寧，請與異國的詩人一起，打倒故障蟲！","","","","",0,1,0,6034603,9,14,0,0,0,0,60721,60501,0,0,0,123,124,125,2,0,False,False,0,0,False,False,False,0,34,0,853191,0,0,0,0,0,0,0,0,0,0,0,0,0,0
912,"除蟲大作戰","有大量機械魔物出現在了艾歐澤亞，並威脅著艾歐澤亞的安寧，請與異國的詩人一起，打倒故障蟲！","","","","",0,1,0,6034627,9,14,0,0,0,0,60721,60501,0,0,0,123,124,125,2,0,False,False,0,0,False,False,False,0,34,0,853192,0,0,0,0,0,0,0,0,0,0,0,0,0,0
913,"紅蓮節：良好風俗的守護者","專跳猥瑣舞蹈的輝鱗人傭兵想要在紅蓮節上展現自己的舞蹈，請打倒美男子布迦加，守護紅蓮節的良好風俗！","","","","",0,1,0,5852341,30,35,0,0,0,0,60722,60502,0,166,0,123,124,125,2,0,False,False,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
914,"紅蓮節：一夏的狂熱","盛夏的舞女那美麗的身姿與容貌使海盜們起了非分之想，請打倒海盜們，讓他們冷靜下來！","","","","",0,1,0,5854649,30,35,0,0,0,0,60721,60501,0,166,0,123,124,125,2,0,False,False,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
915,"紅蓮節：危險的煙花","海盜們將危險的自製煙花帶了進來，請擊退在紅蓮節活動上搗亂的粗魯的海盜們！","","","","",0,1,0,6050824,30,35,0,0,0,0,60721,60501,0,166,0,123,124,125,2,0,False,False,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
916,"紅蓮節：海獸訓練師","紅蓮節用來出展的海獸反抗了馴獸人肆意破壞了起來，請打倒訓練過的深海莫高海蛇！","","","","",0,1,0,6043538,30,35,0,0,0,0,60722,60502,0,166,0,123,124,125,2,0,False,False,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
917,"紅蓮節：搭訕者的下場","海盜們正在向為享受紅蓮節而來的少女們搭訕，並且想用花言巧語欺騙她們，請保護好少女們，擊退海盜！","","少女的人數","","",0,4,0,6056722,30,35,0,8,0,0,60724,60504,0,166,0,123,124,125,2,0,False,False,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
918,"紅蓮節：海盜的私釀酒","海盜們將自己違法釀造的酒帶了進來，想要在這裡大擺酒席，請回收海盜的私釀酒。","將回收到的海盜的私釀酒交給紅蓮節執行委員！","交納的海盜的私釀酒數量","","",0,2,0,6046903,30,35,2001895,1,0,0,60723,60503,0,166,0,123,124,125,2,0,False,False,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
919,"","","","","","",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,123,124,125,2,0,False,False,0,0,False,False,False,0,34,0,853290,0,0,0,0,0,0,0,0,0,0,0,0,0,0
920,"","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
921,"","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
922,"","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
923,"","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
924,"","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
925,"","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
926,"","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
927,"","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
928,"","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
929,"","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
930,"","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
931,"","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
932,"星歌異聞：只為了你","為了有效率地完成武者修行，與異邦的旅人五郎八一起，打倒聚集在淺灘的強盜蟹！","","五郎八","","",0,4,0,6140667,30,35,0,8,0,0,60724,60504,0,332,0,129,130,131,2,0,False,False,0,0,False,False,False,0,34,0,853224,0,0,0,0,0,0,0,0,0,0,0,0,0,0
933,"星歌異聞：偉大武士的證明","為了取得偉大武人的證明，與勵志進行武者修行的五郎八一起，打倒率領暗之眷屬的瀝血惡魔！","","五郎八","","",0,4,0,6143034,31,36,0,8,0,0,60724,60504,0,332,0,129,130,131,2,0,False,False,0,0,False,False,False,0,34,0,853225,0,0,0,0,0,0,0,0,0,0,0,0,0,0
934,"星歌異聞：深不可測的強敵","與異邦的旅人五郎八一起挑戰夢幻的魔獸時，魔獸卻表現出一副悠然自得的樣子，這就是強者的自信嗎？與五郎八聯起手來打倒傳說中的蠍怪——塞爾凱特！","","五郎八","","",0,4,0,6145286,32,37,0,8,0,0,60724,60504,0,332,0,129,130,131,2,0,False,False,0,0,False,False,False,0,34,0,853226,0,0,0,0,0,0,0,0,0,0,0,0,0,0
935,"星歌異聞：鏡裡蘊奧","異邦的旅人五郎八為了領會「天水影流·鏡裡」的蘊奧，需要挑戰最後的難關，與她一起打倒監視之眼和恐慌巨龍！","","五郎八","","",0,4,0,6147303,33,38,0,8,0,0,60726,60504,0,332,0,129,130,131,2,0,True,False,0,0,False,False,False,0,34,0,853227,0,0,0,0,0,0,0,0,0,0,0,0,0,0
936,"猿口奪糕！","興奮的獨眼巨人在高速製作降神糕，避開猿猴們的妨礙，回收粘粘的降神糕！","迅速將回收的粘粘的降神糕交給次郎丸","交納的粘粘的降神糕數量","","",0,2,0,6137640,5,10,2001940,1,0,0,60723,60503,0,0,0,123,124,125,2,0,False,False,0,0,True,False,False,0,34,0,853231,0,0,0,0,0,0,0,0,0,0,0,0,0,0
937,"猿口奪糕！","興奮的獨眼巨人在高速製作降神糕，避開猿猴們的妨礙，回收粘粘的降神糕！","迅速將回收的粘粘的降神糕交給次郎丸","交納的粘粘的降神糕數量","","",0,2,0,6147249,13,18,2001940,1,0,0,60723,60503,0,0,0,123,124,125,2,0,False,False,0,0,True,False,False,0,34,0,853232,0,0,0,0,0,0,0,0,0,0,0,0,0,0
938,"猿口奪糕！","興奮的獨眼巨人在高速製作降神糕，避開猿猴們的妨礙，回收粘粘的降神糕！","迅速將回收的粘粘的降神糕交給次郎丸","交納的粘粘的降神糕數量","","",0,2,0,6147402,5,10,2001940,1,0,0,60723,60503,0,0,0,123,124,125,2,0,False,False,0,0,True,False,False,0,34,0,853233,0,0,0,0,0,0,0,0,0,0,0,0,0,0
939,"猿口奪糕！","興奮的獨眼巨人在高速製作降神糕，避開猿猴們的妨礙，回收粘粘的降神糕！","迅速將回收的粘粘的降神糕交給次郎丸","交納的粘粘的降神糕數量","","",0,2,0,6147622,15,20,2001940,1,0,0,60723,60503,0,0,0,123,124,125,2,0,False,False,0,0,True,False,False,0,34,0,853234,0,0,0,0,0,0,0,0,0,0,0,0,0,0
940,"猿口奪糕！","興奮的獨眼巨人在高速製作降神糕，避開猿猴們的妨礙，回收粘粘的降神糕！","迅速將回收的粘粘的降神糕交給次郎丸","交納的粘粘的降神糕數量","","",0,2,0,6147811,11,16,2001940,1,0,0,60723,60503,0,0,0,123,124,125,2,0,False,False,0,0,True,False,False,0,34,0,853235,0,0,0,0,0,0,0,0,0,0,0,0,0,0
941,"猿口奪糕！","興奮的獨眼巨人在高速製作降神糕，避開猿猴們的妨礙，回收粘粘的降神糕！","迅速將回收的粘粘的降神糕交給次郎丸","交納的粘粘的降神糕數量","","",0,2,0,6147929,6,11,2001940,1,0,0,60723,60503,0,0,0,123,124,125,2,0,False,False,0,0,True,False,False,0,34,0,853236,0,0,0,0,0,0,0,0,0,0,0,0,0,0
942,"彩蛋狩獵「收集裝飾彩蛋吧！」","彩蛋狩獵開始了<hex:02100103>收集預言蛋<hex:02100103>交給集蛋魔石精吧","盡快將手中的預言蛋交給集蛋魔石精","交納的預言蛋數量","","",0,2,0,6236055,1,60,2001972,1,0,0,60723,60503,0,0,0,123,124,125,1,0,False,False,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
943,"彩蛋狩獵「收集裝飾彩蛋吧！」","彩蛋狩獵開始了<hex:02100103>收集預言蛋<hex:02100103>交給集蛋魔石精吧","盡快將手中的預言蛋交給集蛋魔石精","交納的預言蛋數量","","",0,2,0,6240351,1,60,2001972,1,0,0,60723,60503,0,0,0,123,124,125,1,0,False,False,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
